Id,Reputation,UpVotes,DownVotes,AccountId
"282","183","0","0","6434"
"283","305","16","1","34617"
"284","750","333","37","26783"
"285","101","82","0","7842"
"286","468","8","0","4183"
"288","20017","565","43","55286"
"289","312","2","1","107604"
"290","492","56","1","3403"
"291","431","15","0","156219"
"292","758","36","6","32301"
"293","121","3","0","4874"
"294","293","18","0","155143"
"295","998","60","0","145699"
"297","123","5","1","46788"
"299","101","14","0","7053"
"300","31","3","0","156761"
"301","41","16","1","437573"
"302","510","82","0","217493"
"303","291","40","0","2500"
"305","434","7","0","508526"
"306","101","0","0","27848"
"307","101","4","0","76150"
"308","131","25","0","9753"
"309","348","14","0","82388"
"310","335","6","0","107866"
"312","564","31","3","172886"
"313","101","10","0","78271"
"315","148","6","0","6204"
"316","178","2","0","30691"
"317","101","9","0","81883"
"318","278","14","4","17240"
"320","396","9","0","149946"
"321","235","53","0","8306"
"322","523","6","0","4093"
"323","10956","146","7","70960"
"324","101","0","0","156480"
"325","210","3","0","1937"
"326","201","4","0","3448"
"327","196","11","0","17072"
"328","850","33","0","7677"
"329","101","0","0","550"
"331","101","3","0","119402"
"332","249","32","0","69899"
"334","101","1","0","36902"
"335","886","49","2","22250"
"336","101","9","0","41500"
"337","3100","64","90","14960"
"338","236","101","0","20725"
"342","101","15","0","8211"
"345","231","3","0","11739"
"346","101","0","0","932"
"347","111","20","0","42159"
"348","707","0","0","163810"
"349","156","3","0","93634"
"350","682","14","0","36780"
"353","3398","45","12","52921"
"354","150","37","0","70500"
"355","141","1","1","63815"
"356","306","7","1","146531"
"357","101","2","0","125342"
"358","159","2","1","113981"
"359","101","0","0","65631"
"360","643","13","0","158946"
"361","101","4","0","7723"
"362","561","11","0","163048"
"363","118","27","2","6854"
"364","1904","448","7","1745"
"365","148","0","0","47345"
"366","101","1","0","164454"
"367","101","8","0","66740"
"369","101","42","1","9852"
"370","5626","853","19","14135"
"371","351","29","0","76371"
"373","523","37","4","75392"
"374","141","0","0","131234"
"375","101","1","0","142605"
"376","146","3","1","5753"
"377","101","6","0","25585"
"378","550","16","2","508527"
"379","101","0","0","51913"
"381","103","2","0","1885"
"382","700","62","16","23619"
"383","156","2","0","39904"
"385","101","1","0","69872"
"386","121","0","0","24242"
"387","136","8","0","75307"
"388","161","0","0","6334"
"389","691","14","3","127263"
"390","106","1","0","45805"
"392","530","0","1","7510"
"393","301","6","0","34882"
"395","6045","194","6","29211"
"396","101","1","0","203"
"397","101","1","0","2430"
"398","111","0","0","42650"
"400","571","23","0","6227"
"401","101","0","0","27307"
"402","478","23","0","508528"
"403","416","5","0","508529"
"404","140","2","0","5267"
"405","21","0","0","508530"
"406","101","18","0","96711"
"407","101","1","0","1162"
"408","101","11","0","9921"
"409","156","0","0","101011"
"411","101","3","0","93280"
"414","101","10","0","27242"
"415","101","0","0","140"
"416","101","0","0","69093"
"417","101","3","0","7760"
"418","6","0","0","508531"
"419","81","0","0","508532"
"420","101","2","0","2963"
"422","801","41","3","26990"
"424","590","53","1","508533"
"426","111","12","0","161758"
"427","916","34","0","300359"
"428","101","40","0","9079"
"430","994","16","2","167384"
"432","101","0","0","145561"
"433","101","0","0","117051"
"434","198","57","0","16343"
"435","111","0","0","508534"
"436","101","5","0","2388"
"437","61","0","0","508535"
"438","101","4","0","84394"
"439","73","1","0","174909"
"441","271","2","1","9151"
"445","101","5","0","14038"
"447","21","5","0","508536"
"448","121","1","2","37368"
"449","161","6","0","7618"
"450","2168","907","2","59387"
"451","101","27","0","18810"
"452","1476","8","2","17649"
"454","116","0","0","508537"
"455","12","0","0","161068"
"457","336","12","0","65970"
"458","4332","0","0","841791"
"459","111","30","0","57142"
"461","262","25","2","63506"
"465","1022","83","2","484604"
"466","101","0","0","69692"
"469","892","81","23","100042"
"470","441","2","0","18026"
"472","101","2","0","1335"
"474","101","2","0","40575"
"475","6","0","0","221840"
"477","101","1","0","19289"
"478","76","6","0","508538"
"481","131","0","0","59330"
"482","101","1","0","32368"
"483","101","3","0","43309"
"485","101","2","0","49422"
"486","151","2","0","44554"
"487","101","1","0","4963"
"488","608","18","1","219295"
"490","1374","137","28","69373"
"492","103","2","0","36992"
"493","336","6","0","40640"
"495","121","46","0","1849"
"496","101","6","0","78284"
"497","31","2","0","15817"
"500","311","2","0","92786"
"501","179","8","2","3996"
"502","113","3","0","29183"
"503","131","7","0","117888"
"504","209","25","0","65270"
"510","101","0","0","2868"
"512","101","1","0","285"
"516","342","5","0","149818"
"517","101","0","0","15859"
"518","101","0","0","21667"
"520","101","2","0","42834"
"521","101","9","0","104803"
"522","61","0","0","508539"
"523","101","0","0","80270"
"524","101","5","0","137267"
"525","21","2","0","508540"
"526","101","0","0","45154"
"528","942","8","5","398446"
"530","101","0","0","544298"
"532","101","0","0","10358"
"533","31","0","0","508541"
"534","101","9","0","9163"
"535","101","2","0","49599"
"536","101","2","0","34764"
"538","11","0","0","303060"
"539","1459","37","3","508542"
"541","148","11","0","37550"
"542","186","14","0","126122"
"543","136","35","0","55690"
"545","1633","6","1","158144"
"547","101","0","0","36330"
"548","131","3","0","36811"
"549","198","0","0","18553"
"550","131","1","0","38097"
"551","95","0","0","508543"
"552","21","0","0","508544"
"553","168","13","0","1121"
"554","36","1","0","92236"
"555","101","3","0","7259"
"556","101","1","0","159591"
"557","101","1","0","249"
"558","101","8","0","49743"
"560","326","38","0","45354"
"561","147","22","2","6583"
"562","298","37","0","331"
"563","101","71","0","83555"
"564","101","6","0","2116"
"565","101","2","0","9267"
"566","117","3","0","95348"
"567","533","30","7","138063"
"568","116","1","0","121722"
"569","101","2","0","16116"
"570","101","0","0","51132"
"572","101","2","0","37566"
"573","188","25","0","17331"
"574","1651","2","0","149935"
"577","101","0","0","129736"
"579","101","14","0","28227"
"580","101","0","0","43199"
"581","1076","10","0","97326"
"582","173","5","0","24314"
"583","101","4","0","2483"
"584","221","0","0","841792"
"585","101","0","0","32519"
"587","221","14","0","83896"
"588","101","0","0","55932"
"590","101","1","0","9922"
"591","73","1","0","508545"
"592","19","0","0","302280"
"593","101","0","0","24810"
"599","101","2","0","11848"
"600","101","19","0","44361"
"601","98","7","0","177083"
"602","101","1","0","22280"
"603","254","15","2","67354"
"605","116","0","0","63544"
"606","101","14","0","30232"
"609","28","0","0","52554"
"612","101","0","0","18760"
"613","546","176","2","15677"
"614","601","86","0","1201"
"616","101","0","0","53977"
"618","61","0","0","79073"
"619","483","1","0","508546"
"622","101","0","0","10451"
"623","101","46","0","48120"
"625","111","5","0","63778"
"626","101","0","0","26683"
"627","500","10","4","50748"
"628","101","4","0","37801"
"629","101","0","0","13177"
"630","101","0","0","3508"
"631","261","125","2","14213"
"632","380","41","2","1378"
"634","916","98","1","78938"
"635","101","4","0","24176"
"639","424","16","3","341981"
"640","101","0","0","15050"
"641","101","2","0","91278"
"642","101","6","0","601"
"644","211","2","0","152266"
"645","131","2","0","42323"
"646","100","0","1","40004"
"647","302","111","6","62116"
"648","101","0","0","108850"
"650","101","3","0","46977"
"652","584","278","0","7813"
"653","1038","28","3","19881"
"655","1","0","0","63843"
"656","1188","60","5","149448"
"659","2937","103","8","508547"
"660","120","79","0","37358"
"662","5218","181","6","47595"
"664","101","0","0","38207"
"666","663","203","8","20149"
"667","39","0","0","187455"
"668","81","2","0","69259"
"670","101","0","0","28607"
"671","101","0","0","13769"
"673","147","0","0","156641"
"674","390","7","1","25212"
"675","144","13","0","24078"
"677","153","1","0","110511"
"42053","1","0","0","3594341"
"42054","113","0","0","2646927"
"42055","1","0","0","3593560"
"42056","1","0","0","3992919"
"42057","151","70","0","160089"
"42058","1","0","0","3997740"
"42059","1","0","0","1042025"
"42060","121","0","0","1884439"
"42061","108","0","0","2382272"
"42062","101","3","0","1026639"
"42063","101","4","0","261352"
"42064","181","2","0","930481"
"42065","6","0","0","3999492"
"42066","101","1","0","23603"
"42067","101","0","0","3281240"
"42068","101","8","0","3908327"
"42069","1","0","0","2998834"
"42070","101","0","0","1478320"
"42071","1","0","0","1594574"
"42072","101","0","0","2365788"
"42073","1","0","0","4000659"
"42074","111","1","0","241306"
"42075","101","0","0","341406"
"42076","101","0","0","1884828"
"42077","101","0","0","3838494"
"42078","213","39","2","3740783"
"42079","3","0","0","3923847"
"42080","101","0","0","1835284"
"42081","101","1","0","949509"
"42082","101","0","0","3330594"
"42083","101","0","0","1234834"
"42084","33","0","0","1192644"
"42085","1","0","0","3589687"
"42086","1","0","0","2897102"
"42087","101","4","0","365382"
"42088","1","0","0","3896436"
"42089","1","0","0","3991503"
"42090","1","0","0","1833224"
"42091","1","0","0","1247689"
"42092","1","0","0","791114"
"42094","6","0","0","4003252"
"42095","1","0","0","1146147"
"42096","1","0","0","1037714"
"42097","101","0","0","3684123"
"42098","1","0","0","3531675"
"42099","1","0","0","2973687"
"42100","103","0","0","4003541"
"42102","11","0","0","4003754"
"42103","101","0","0","2127659"
"42105","101","0","0","1534449"
"42106","1","0","0","1770222"
"42108","111","0","0","56337"
"42109","1","0","0","4004940"
"42110","101","0","0","567323"
"42111","101","1","0","3572360"
"42112","101","1","0","1018028"
"42113","1","0","0","4005279"
"42114","101","1","0","1283515"
"42115","1","0","0","1411329"
"42116","1","0","0","4005788"
"42117","103","0","0","2798583"
"42120","101","0","0","174411"
"42121","141","1","0","378801"
"42122","101","0","0","962131"
"42124","1","0","0","3442670"
"42125","101","0","0","1309273"
"42126","101","0","0","1297014"
"42127","1","0","0","3262022"
"42128","1","0","0","3371582"
"42129","101","1","0","141880"
"42130","101","1","0","1911854"
"42131","1","0","0","3677441"
"42132","101","15","0","1465830"
"42133","1","0","0","434655"
"42134","1","0","0","4007972"
"42135","111","1","0","144090"
"42136","101","0","0","133195"
"42137","1","0","0","524702"
"42139","42","0","0","3833375"
"42140","1","0","0","4008194"
"42141","1","0","0","4008250"
"42142","101","0","0","1400753"
"42143","1","0","0","2412652"
"42144","1","0","0","3528750"
"42145","61","0","0","2325118"
"42146","23","0","0","2335529"
"42148","101","0","0","1132041"
"42149","6","0","0","4010023"
"42150","101","0","0","3016139"
"42151","101","1","0","111466"
"42152","11","0","0","4004265"
"42154","101","0","0","2847183"
"42155","101","0","0","9939"
"42156","15","0","0","3073373"
"42157","1","0","0","223421"
"42159","28","0","0","1439848"
"42160","1","0","0","3630003"
"42161","101","1","0","64728"
"42162","101","0","0","108508"
"42163","128","0","0","2842124"
"42164","1","0","0","4011684"
"42165","1","0","0","1118862"
"42166","33","0","0","3782195"
"42167","11","0","0","3758167"
"42168","11","0","0","4012380"
"42169","1","0","0","161446"
"42170","110","6","0","76776"
"42171","3","0","0","4012816"
"42172","1","0","0","1421636"
"42173","156","8","0","1653193"
"42174","1","0","0","2333050"
"42175","101","0","0","45543"
"42176","101","0","0","3028363"
"42177","1","0","0","3774013"
"42179","1","0","0","1811301"
"42180","1","0","0","3407098"
"42181","101","1","0","1314072"
"42182","101","0","0","2650864"
"42183","1","0","0","2111466"
"42184","1","0","0","2545690"
"42185","101","11","0","2481671"
"42186","101","0","0","71972"
"42187","3","0","0","4014500"
"42188","101","4","0","354925"
"42189","101","35","0","1622865"
"42190","101","0","0","1704116"
"42193","101","0","0","451963"
"42194","101","0","0","18982"
"42195","101","0","0","87126"
"42196","14","0","0","4014989"
"42197","1","0","0","114079"
"42198","1","0","0","1284679"
"42201","1","0","0","2939017"
"42203","5","0","0","4015946"
"42204","101","0","0","2322252"
"42205","1","0","0","4002455"
"42206","101","0","0","4011214"
"42207","104","3","0","448304"
"42208","101","0","0","2899053"
"42209","1","0","0","3521834"
"42210","101","0","0","1948386"
"42211","103","0","0","1896502"
"42212","1","0","0","4017253"
"42213","101","0","0","1206571"
"42214","1","0","0","4017498"
"42215","101","0","0","991165"
"42218","1","0","0","1473470"
"42219","106","0","0","1680026"
"42220","1","0","0","3483152"
"42221","1","0","0","1625111"
"42223","101","2","0","1220766"
"42224","1","0","0","3938288"
"42225","795","187","7","3637221"
"42226","11","0","0","2478092"
"42227","1","0","0","3047818"
"42228","101","0","0","76398"
"42229","109","3","0","2166141"
"42230","101","0","0","2616289"
"42231","101","0","0","1859696"
"42232","101","0","0","4012314"
"42233","101","71","0","3387479"
"42234","1","0","0","1415691"
"42235","101","0","0","1978241"
"42236","1","0","0","2742587"
"42237","101","5","0","3063513"
"42238","101","3","0","33253"
"42239","1","0","0","4020503"
"42240","101","0","0","2178759"
"42241","1","0","0","3979661"
"42242","1","0","0","3295525"
"42243","156","9","0","1316118"
"42244","101","0","0","3932877"
"42245","101","9","0","83281"
"42246","11","0","0","4022050"
"42247","101","5","0","466440"
"42248","1","0","0","4012634"
"42249","18","0","0","3744889"
"42250","18","0","0","4022628"
"42251","101","1","0","442091"
"42252","1","0","0","2708418"
"42254","101","0","0","3985361"
"42256","101","0","0","3138277"
"42257","1","0","0","4023153"
"42258","101","0","0","421120"
"42259","13","0","0","3269623"
"42260","101","38","0","769"
"42261","1","0","0","3061686"
"42262","126","0","0","3927359"
"42263","1","0","0","2755470"
"42265","36","14","0","4023835"
"42266","1","0","0","3681611"
"42267","126","0","0","374800"
"42268","1","0","0","4023953"
"42269","101","0","0","1103495"
"42270","1","0","0","3724709"
"42271","6","0","0","4024389"
"42272","1","0","0","3804348"
"42273","1","0","0","2536757"
"42274","1","0","0","3843514"
"42275","101","0","0","1026908"
"42276","101","3","0","169922"
"42277","101","1","0","160989"
"42278","1","0","0","215907"
"42280","1","0","0","2546038"
"42282","101","0","0","72302"
