Id,PostId,VoteTypeId,UserId
"1661","575","2",""
"1662","365","2",""
"1663","538","2",""
"1664","580","2",""
"1665","497","2",""
"1668","550","3",""
"1669","585","5","261"
"1670","575","1",""
"1671","455","2",""
"1672","443","2",""
"1673","591","5","261"
"1674","90","2",""
"1675","239","2",""
"1676","524","2",""
"1677","313","2",""
"1678","316","2",""
"1679","574","2",""
"1680","577","2",""
"1681","82","2",""
"1682","346","2",""
"1683","586","2",""
"1684","341","2",""
"1685","268","2",""
"1686","571","2",""
"1687","481","3",""
"1688","575","2",""
"1689","558","5","288"
"1690","466","2",""
"1691","455","2",""
"1692","585","2",""
"1693","528","2",""
"1694","585","2",""
"1695","547","10",""
"1696","371","2",""
"1697","239","2",""
"1698","563","2",""
"1699","169","2",""
"1700","596","2",""
"1701","572","2",""
"1703","597","2",""
"1704","583","2",""
"1706","441","3",""
"1709","577","2",""
"1710","576","2",""
"1711","588","2",""
"1712","594","2",""
"1713","239","2",""
"1714","119","2",""
"1716","239","2",""
"1719","581","2",""
"1720","581","5","280"
"1721","397","2",""
"1722","373","2",""
"1723","402","2",""
"1724","21","5","280"
"1725","21","2",""
"1726","529","2",""
"1727","529","2",""
"1728","313","5","118"
"1729","85","2",""
"1733","7","2",""
"1734","235","2",""
"1735","86","2",""
"1736","31","2",""
"1737","20","2",""
"1739","594","2",""
"1740","586","5","335"
"1741","387","5","118"
"1743","558","5","29"
"1744","600","2",""
"1745","600","1",""
"1746","595","2",""
"1747","598","2",""
"1748","497","2",""
"1749","210","2",""
"1750","588","2",""
"1752","605","10",""
"1753","572","3",""
"1754","601","2",""
"1755","371","5","335"
"1756","316","2",""
"1757","455","5","335"
"1758","267","2",""
"1759","502","2",""
"1761","491","2",""
"1762","607","2",""
"1763","249","2",""
"1764","249","5","244"
"1765","275","2",""
"1766","85","5","335"
"1767","206","2",""
"1768","63","2",""
"1769","604","2",""
"1770","604","5","292"
"1771","574","2",""
"1772","574","5","292"
"1773","563","2",""
"1774","555","2",""
"1775","14","5","335"
"1776","50","2",""
"1777","529","2",""
"1778","357","2",""
"1779","323","2",""
"1780","319","2",""
"1781","477","2",""
"1782","320","2",""
"1783","455","5","56"
"1784","263","2",""
"1785","267","2",""
"1786","431","2",""
"1787","434","2",""
"1788","613","3",""
"1789","351","5","56"
"1790","554","2",""
"1791","586","2",""
"1793","616","2",""
"1794","616","5","13"
"1795","119","2",""
"1796","239","2",""
"1797","531","2",""
"1798","617","2",""
"1799","256","2",""
"1800","617","2",""
"1801","468","2",""
"1802","568","2",""
"1803","11","5","136"
"1804","133","2",""
"1805","474","2",""
"1806","601","2",""
"1807","601","5","136"
"1808","85","2",""
"1809","231","2",""
"1810","239","2",""
"1811","119","2",""
"1812","239","2",""
"1814","482","2",""
"1815","482","5","259"
"1816","431","5","136"
"1817","622","2",""
"1818","592","2",""
"1819","604","5","136"
"1820","462","2",""
"1821","50","2",""
"1822","455","2",""
"1823","455","5","225"
"1824","488","2",""
"1825","447","2",""
"1826","593","2",""
"1827","631","2",""
"1828","357","2",""
"1829","490","2",""
"1830","604","2",""
"1831","431","2",""
"1833","469","2",""
"1834","435","2",""
"1835","574","2",""
"1836","577","2",""
"1837","631","2",""
"1839","585","2",""
"1841","626","2",""
"1842","372","2",""
"1843","433","2",""
"1844","68","2",""
"1845","634","2",""
"1848","558","5","20"
"1850","294","2",""
"1851","510","2",""
"1853","581","2",""
"1854","546","2",""
"1855","575","2",""
"1856","634","2",""
"1857","62","2",""
"1858","100","2",""
"1859","19","2",""
"1860","487","2",""
"1861","637","2",""
"1862","482","5","214"
"1863","212","2",""
"1864","195","2",""
"1865","637","2",""
"1867","636","2",""
"1868","637","2",""
"1869","618","2",""
"1870","619","2",""
"1871","617","2",""
"1872","618","1",""
"1873","637","2",""
"1874","637","2",""
"1875","637","2",""
"1876","619","2",""
"1877","637","1",""
"1878","577","2",""
"1879","637","2",""
"1880","631","5","13"
"1881","628","2",""
"1882","637","2",""
"1883","548","2",""
"1884","637","2",""
"1889","212","2",""
"1895","632","2",""
"1896","618","2",""
"1897","624","2",""
"1898","642","2",""
"1899","642","2",""
"1900","641","2",""
"1902","72","2",""
"1903","94","2",""
"1904","637","2",""
"1905","631","5","14"
"1906","94","2",""
"1907","232","2",""
"1908","94","2",""
"1909","637","2",""
"1910","642","2",""
"1911","641","2",""
"1912","597","1",""
"1913","629","2",""
"1914","602","2",""
"1915","64","2",""
"1917","624","5","29"
"1918","640","5","29"
"1919","643","2",""
"1920","636","2",""
"1921","350","2",""
"1922","487","2",""
"1923","555","2",""
"1924","474","2",""
"1925","238","2",""
"1926","491","2",""
"1927","557","2",""
"1928","324","1",""
"1929","333","1",""
"1930","116","2",""
"1931","497","2",""
"1932","487","2",""
"1933","466","2",""
"1934","455","2",""
"1935","468","2",""
"1936","568","2",""
"1937","466","2",""
"1938","268","2",""
"1939","279","2",""
"1940","373","1",""
"1941","631","2",""
"1943","637","2",""
"1944","119","2",""
"1945","466","2",""
"1946","455","2",""
"1947","455","5","123"
"1948","20","5","342"
"1949","122","2",""
"1950","226","2",""
"1951","483","2",""
"1952","481","2",""
"1953","603","2",""
"1954","508","2",""
"1955","642","2",""
"1956","637","2",""
"1957","555","2",""
"1958","637","2",""
"1959","195","2",""
"1960","212","2",""
"1961","651","2",""
"1962","640","2",""
"1963","651","2",""
"1964","651","3",""
"1966","245","3",""
"1967","455","2",""
"1968","651","2",""
"1969","94","2",""
"1970","549","2",""
"1971","652","2",""
"1972","651","2",""
"1973","268","2",""
"1974","480","2",""
"1976","109","2",""
"1977","371","2",""
"1978","431","2",""
"1979","616","2",""
"1980","636","2",""
"1985","443","2",""
"1986","637","2",""
"1987","631","2",""
"1988","614","3",""
"1989","636","2",""
"1990","581","2",""
"1991","632","2",""
"1992","577","2",""
"1993","571","2",""
"1995","623","2",""
"1996","642","2",""
"1997","343","2",""
"1998","653","2",""
"1999","279","2",""
"2000","343","2",""
"2001","636","2",""
"2002","365","2",""
"2004","595","2",""
"2005","585","2",""
"2007","645","2",""
"2008","660","2",""
"2009","394","2",""
"2010","663","2",""
"2011","434","2",""
"2012","431","2",""
"2013","657","2",""
"2014","268","2",""
"2015","268","5","270"
"2016","343","2",""
"2017","662","2",""
"2018","656","2",""
"2019","557","2",""
"2021","656","2",""
"2022","627","2",""
"2023","637","2",""
"2024","206","2",""
"2025","85","2",""
"2026","279","2",""
"2027","268","2",""
"2028","268","5","281"
"2029","85","5","281"
"2030","651","5","281"
"2031","109","5","281"
"2032","226","2",""
"2033","109","2",""
"2034","656","2",""
"2035","480","5","281"
"2036","480","2",""
"2037","455","5","281"
"2038","11","5","281"
"2039","11","2",""
"2040","50","2",""
"2041","210","2",""
"2042","609","2",""
"2043","431","5","281"
"2044","434","2",""
"2045","431","2",""
"2046","642","2",""
"2048","381","2",""
"2049","365","2",""
"2050","100","2",""
"2051","631","5","29"
"2052","651","5","29"
"2053","486","2",""
"2054","600","2",""
"2056","604","2",""
"2058","645","2",""
"2059","642","2",""
"2060","640","2",""
"2061","652","2",""
"2062","656","2",""
"2063","651","2",""
"2064","658","2",""
"2067","577","2",""
"2068","545","2",""
"2069","650","2",""
"2070","450","2",""
"2071","579","2",""
"2072","343","2",""
"2073","481","2",""
"2074","577","2",""
"2075","545","1",""
"2076","82","5","263"
"2077","631","5","189"
"2078","631","2",""
"2079","637","2",""
"2080","652","2",""
"2081","240","2",""
"2082","651","5","189"
"2083","552","2",""
"2084","501","2",""
"2085","651","2",""
"2086","455","5","189"
"2087","243","2",""
"2088","613","2",""
"2089","41","5","189"
"2090","41","2",""
"2091","9","5","189"
"2092","9","2",""
"2094","548","2",""
"2095","548","5","189"
"2097","673","2",""
"2098","574","2",""
"2099","671","2",""
"2100","658","2",""
"2101","609","2",""
"2102","666","2",""
"2103","665","2",""
"2104","667","2",""
"2106","652","2",""
"2107","656","2",""
"2108","651","2",""
"2109","652","2",""
"2110","615","2",""
"2111","656","2",""
"2112","574","2",""
"2113","663","2",""
"2114","657","2",""
"2116","672","2",""
"2117","664","2",""
"2118","655","2",""
"2119","577","2",""
"2120","574","2",""
"2121","632","2",""
"2122","638","2",""
"2123","636","2",""
"2124","636","1",""
"2125","614","3",""
"2126","581","2",""
"2128","372","2",""
"2129","350","2",""
"2130","238","2",""
"2131","656","1",""
"2132","483","2",""
"2133","493","2",""
"2134","101","2",""
"2135","480","2",""
"2136","493","2",""
"2137","571","2",""
"2138","681","2",""
"2139","392","2",""
"2140","679","2",""
"2142","641","2",""
"2143","642","2",""
"2144","654","2",""
"2145","635","2",""
"2146","328","2",""
"2147","557","3",""
"2148","679","2",""
"2149","681","2",""
"2150","685","2",""
"2151","681","2",""
"2152","610","2",""
"2153","683","2",""
"2154","679","2",""
"2155","679","2",""
"2156","260","2",""
"2157","633","2",""
"2158","682","2",""
"2159","212","2",""
"2160","497","5","8"
"2161","497","2",""
"2162","529","2",""
"2163","651","2",""
"2164","610","2",""
"2165","610","5","281"
"2166","652","2",""
"2167","568","2",""
"2168","680","2",""
"2169","689","2",""
"2170","674","3",""
"2171","604","2",""
"2172","394","2",""
"2173","664","2",""
"2174","504","2",""
"2175","512","2",""
"2176","343","2",""
"2177","583","2",""
"2178","354","3",""
"2179","206","2",""
"2180","240","2",""
"2181","176","2",""
"2182","686","2",""
"2183","268","2",""
"2184","279","2",""
"2185","226","2",""
"2186","679","2",""
"2187","663","2",""
"2188","657","2",""
"2189","12","2",""
"2190","586","2",""
"2191","587","2",""
"2192","497","2",""
"2193","466","2",""
"2194","482","2",""
"2195","482","5","235"
"2196","633","2",""
"2197","633","1",""
"2198","79","5","68"
"2201","695","2",""
"2202","694","2",""
"2203","695","2",""
"2204","681","2",""
"2205","679","2",""
"2206","47","2",""
"2207","481","2",""
"2208","493","2",""
"2209","480","5","35"
"2210","694","2",""
"2211","694","2",""
"2212","674","3",""
"2213","245","2",""
"2214","571","2",""
"2215","480","2",""
"2216","480","5","7"
"2217","112","2",""
"2218","614","3",""
"2219","482","5","7"
"2220","482","2",""
"2221","239","2",""
"2222","531","2",""
"2223","610","5","272"
"2224","610","2",""
"2225","660","2",""
"2226","302","5","122"
"2227","696","2",""
"2228","279","3",""
"2229","577","2",""
"2230","588","2",""
"2231","468","2",""
"2232","673","2",""
"2234","701","5","14"
"2235","701","2",""
"2236","694","2",""
"2237","679","5","14"
"2238","676","2",""
"2239","574","2",""
"2240","574","5","7"
"2241","696","2",""
"2242","158","2",""
"2243","609","2",""
"2244","666","2",""
"2245","704","2",""
"2246","577","2",""
"2247","673","2",""
"2248","109","5","350"
"2249","704","2",""
"2250","701","2",""
"2251","701","5","35"
"2252","112","1",""
"2253","574","2",""
"2254","577","2",""
"2255","588","2",""
"2258","682","2",""
"2259","638","1",""
"2261","691","2",""
"2262","696","2",""
"2263","674","10",""
"2264","642","2",""
"2265","650","2",""
"2266","354","3",""
"2267","493","2",""
"2268","571","2",""
"2269","480","2",""
"2270","614","3",""
"2271","206","2",""
"2272","483","2",""
"2273","263","5","170"
"2274","347","2",""
"2276","272","2",""
"2277","269","2",""
"2278","243","1",""
"2279","243","2",""
"2280","455","5","29"
"2284","577","2",""
"2285","588","2",""
"2286","673","2",""
"2287","676","2",""
"2288","222","2",""
"2289","232","2",""
"2290","677","2",""
"2291","677","1",""
"2292","302","5","58"
"2293","656","2",""
"2294","651","2",""
"2296","704","2",""
"2297","681","2",""
"2298","681","5","233"
"2299","574","2",""
"2300","686","2",""
"2301","550","2",""
"2302","666","2",""
"2303","489","2",""
"2304","181","2",""
"2305","709","2",""
"2306","708","2",""
"2307","706","2",""
"2308","704","2",""
"2309","703","2",""
"2310","482","2",""
"2314","629","2",""
"2315","693","2",""
"2316","490","2",""
"2317","657","2",""
"2318","663","2",""
"2319","671","2",""
"2320","618","2",""
"2321","657","2",""
"2322","343","2",""
"2323","696","2",""
"2324","270","2",""
"2325","686","2",""
"2326","653","2",""
"2327","663","2",""
"2330","85","5","273"
"2331","651","5","273"
"2332","20","5","273"
"2333","212","2",""
"2334","455","5","273"
"2335","694","2",""
"2336","637","2",""
"2337","712","2",""
"2338","713","2",""
"2339","495","2",""
"2340","681","2",""
"2341","682","2",""
"2342","713","2",""
"2343","85","2",""
"2344","206","2",""
"2345","554","2",""
"2346","109","5","346"
"2347","713","2",""
"2348","657","5","273"
"2349","482","2",""
"2350","614","3",""
"2351","716","2",""
"2352","696","2",""
"2353","354","3",""
"2354","203","2",""
"2355","725","2",""
"2356","455","2",""
"2357","212","2",""
"2358","212","2",""
"2359","587","2",""
"2361","652","2",""
"2362","691","2",""
"2363","386","3",""
"2364","95","5","272"
"2365","95","2",""
"2366","148","2",""
"2367","359","2",""
"2368","466","2",""
"2369","728","2",""
"2370","574","2",""
"2371","673","2",""
"2372","676","2",""
"2373","7","2",""
"2374","210","2",""
"2375","43","5","272"
"2376","610","2",""
"2377","372","2",""
"2378","9","2",""
"2379","531","2",""
"2380","13","2",""
"2381","112","2",""
"2382","659","2",""
"2383","313","2",""
"2384","160","2",""
"2385","426","2",""
"2386","360","2",""
"2387","221","2",""
"2388","74","2",""
"2389","184","2",""
"2390","23","2",""
"2391","54","2",""
"2392","95","2",""
"2393","148","2",""
"2394","150","2",""
"2395","217","2",""
"2397","418","5","279"
"2398","436","1",""
"2399","397","2",""
"2400","709","2",""
"2401","586","2",""
"2402","587","2",""
"2403","85","2",""
"2405","720","2",""
"2406","686","2",""
"2407","615","3",""
"2408","720","1",""
"2409","267","2",""
"2410","672","2",""
"2411","661","2",""
"2412","704","2",""
"2413","679","5","313"
"2414","20","5","313"
"2415","642","2",""
"2416","633","2",""
"2417","41","5","313"
"2418","731","2",""
"2419","119","2",""
"2420","733","2",""
"2421","586","2",""
"2422","594","2",""
"2423","729","2",""
"2424","176","2",""
"2425","729","2",""
"2426","718","2",""
"2427","730","2",""
"2428","732","2",""
"2429","32","2",""
"2430","734","2",""
"2431","252","2",""
"2433","725","2",""
"2434","734","2",""
"2435","732","2",""
"2436","737","2",""
"2437","252","2",""
"2438","254","2",""
"2439","109","2",""
"2440","734","1",""
"2441","236","2",""
"2442","243","2",""
"2443","627","3",""
"2444","737","2",""
"2445","722","2",""
"2446","731","2",""
"2447","634","3",""
"2448","637","2",""
"2449","631","2",""
"2450","713","2",""
"2451","714","2",""
"2452","715","2",""
"2453","713","1",""
"2454","717","2",""
"2456","730","2",""
"2457","577","2",""
"2458","637","2",""
