Id,PostTypeId,OwnerUserId
"80740","1","49671"
"80741","2","36354"
"80744","2","49650"
"80746","2","39611"
"80749","1","7197"
"80750","2","1430"
"80751","2",""
"80752","1","49227"
"80755","2","18490"
"80756","2","43702"
"80757","1","31121"
"80758","2","31811"
"80760","2","49684"
"80761","2","49686"
"80763","2",""
"80764","1","49688"
"80765","1","49689"
"80766","2","36803"
"80768","2","31768"
"80770","1","22026"
"80771","2","33000"
"80772","2","31811"
"80773","2","43702"
"80775","1","18564"
"80776","1","49692"
"80777","1","29842"
"80778","1","49628"
"80780","2","27719"
"80781","2","27719"
"80782","2","46819"
"80783","1","49625"
"80784","2","1430"
"80786","2","32786"
"80787","2","32786"
"80788","2","30974"
"80789","1","49134"
"51379","2","27611"
"51382","2","25170"
"51384","1","27616"
"112525","2","74040"
"112526","2","74040"
"112528","1","34063"
"112529","1","75691"
"112530","2","43702"
"112531","2","38906"
"112533","2","28905"
"112534","2","69102"
"112535","1","68482"
"112537","1","75033"
"112538","1","75545"
"112539","1","75697"
"112540","2","25429"
"112541","2","54823"
"112542","2","73708"
"112543","2","23186"
"112544","2","43702"
"112545","1","35644"
"112546","1","8514"
"112547","2","63363"
"26096","2","4307"
"26097","2","14688"
"26098","2","14664"
"26099","2","9736"
"26100","1","13897"
"26101","1","14693"
"26102","2","13327"
"26103","2","13658"
"26104","2","747"
"26105","2","9736"
"26106","1","13414"
"26107","1","14669"
"26108","2",""
"26109","2","7697"
"26110","1","10487"
"26111","1","9407"
"26112","2","6362"
"26113","2","12406"
"26114","2","4662"
"26115","2","12406"
"26116","2","11686"
"26117","2","8119"
"26118","2","13966"
"26119","1","12927"
"26120","1","12719"
"26122","1","12969"
"571","2","208"
"572","2","229"
"573","2","20"
"574","1","249"
"575","2","249"
"576","2","259"
"577","2","323"
"578","2","259"
"579","2","323"
"581","1","262"
"582","2","178"
"584","2","119"
"585","1","261"
"586","1","119"
"587","2","323"
"588","2","276"
"589","2","119"
"590","2","323"
"591","1","261"
"592","2","323"
"593","2","119"
"594","2","259"
"595","2","263"
"596","1","82"
"597","2","120"
"599","2",""
"600","2","127"
"601","1","174"
"602","2","119"
"603","2","119"
"604","1","288"
"606","2","259"
"607","2","335"
"608","2","335"
"609","2","20"
"610","1","118"
"611","2","335"
"612","2","335"
"613","2","335"
"615","2","159"
"616","1","69"
"617","2","323"
"618","2","34"
"619","2","136"
"620","2","136"
"621","2","247"
"622","2","136"
"623","2","160"
"624","1","262"
"625","2","247"
"626","2","276"
"627","2","136"
"628","2","214"
"629","2","136"
"630","2","165"
"631","1","328"
"632","2","10"
"633","2","64"
"634","2","275"
"635","2","275"
"636","2","303"
"637","2","160"
"638","2","117"
"639","2","138"
"643","2","117"
"644","2","148"
"645","1","303"
"646","2",""
"647","2","187"
"648","2","187"
"649","2","187"
"651","1","29"
"652","2","101"
"653","2","187"
"654","2","193"
"655","2","187"
"656","2","229"
"657","1","55"
"658","2","148"
"659","2","55"
"660","2","187"
"661","1","148"
"662","2","51"
"663","2","51"
"664","2","211"
"665","2","225"
"666","2","250"
"667","2","83"
"668","2","83"
"669","2","176"
"670","2","176"
"671","2","162"
"672","2","162"
"673","2","162"
"675","2","204"
"676","2","204"
"677","2","83"
"80901","2","35236"
"80902","1","36051"
"80903","1","16420"
"80904","2","41153"
"80905","2","49789"
"80908","1","41759"
"80909","1","49794"
"80911","1","46507"
"80912","1","34549"
"80913","2","14703"
"80914","2","43702"
"80915","2","14703"
"80916","2","35226"
"80917","2",""
"80919","1","23976"
"80920","2","49324"
"80922","1","49546"
"80923","2","46507"
"80924","1","49802"
"80925","2","32786"
"80928","1","45987"
"80929","2","6215"
"80930","1","46710"
"80932","2","33377"
"80934","1","36362"
"80935","2","16420"
"80936","2","43447"
"80937","2","16420"
"80938","1","17744"
"80939","1","49227"
"80940","1","49813"
"80941","2","48906"
"80942","2","49650"
"80943","1","43452"
"80944","2","39101"
"80945","1","49546"
"80946","1","49820"
"80948","1","49827"
"80949","2","43702"
"80950","2","39436"
"80951","1","49671"
"80952","2","49828"
"80954","1","49227"
"80955","1","49829"
"80956","2","46383"
"80958","2","39101"
"80959","1","49832"
"80961","1","49739"
"80962","2","7697"
"80963","1","13942"
"80964","1","48145"
"80965","2","49837"
"80967","2","49789"
"80968","1","46890"
"80969","2","46507"
"80970","2","7697"
"80972","2","49841"
"80973","1","49516"
"80974","2","14628"
"80975","2","18350"
"80976","2","33377"
"80978","1","49345"
"80980","2","43702"
"80982","1","49851"
"80983","2","39101"
"80985","2","31963"
"80986","2","49132"
"80987","2","49857"
"80988","1","30938"
"80989","1","49671"
"80990","2","26969"
"80992","2","49861"
"80993","1","49500"
"51349","1","27593"
"51350","1","27595"
"51351","2","1051"
"51352","2","9134"
"51353","2","3505"
"51354","2","25103"
"51356","1","26175"
"51358","2","7191"
"51359","2","27379"
"51360","1","27603"
"51361","2","7191"
"51363","2","17358"
"51364","1","19007"
"51365","2","982"
"51366","2","26001"
"51368","2","26001"
"51372","1","17663"
"51374","2","10274"
"51375","1","27610"
"51376","1","288"
"51377","2","288"
"139690","2","65776"
"139691","1","99763"
"139692","1","94720"
"139694","1","70254"
"139695","2","19829"
"139697","1","99765"
"139698","2","48612"
"139699","1","93125"
"139701","2","77195"
"139702","1","96586"
"139703","1","48612"
"139704","2","7697"
"139705","1","99772"
"139708","2","99776"
"139709","1","92767"
"139710","1","45614"
"139712","2","92767"
"139713","1","90223"
"51253","1","13445"
"51254","2","27121"
"51255","1","27543"
"51257","2","3934"
"51258","1","27544"
"51260","2","27546"
"51261","2","9611"
"51262","2","19233"
"51263","2","9611"
"51264","1","17256"
"51265","2","22260"
"51266","1","16420"
"51267","2","19017"
"51268","2","26183"
"51270","1","25946"
"51271","1","27078"
"51272","2","27379"
"51273","2","27552"
"80794","1","3923"
"80796","2","9166"
"80799","2","28963"
"80800","2","28963"
"80801","2","49282"
"80802","2","28963"
"80803","2","48906"
"80805","2","49437"
"80806","1","23522"
"80807","1","49716"
"80808","2","28963"
"80809","2","32566"
"80810","1","43172"
"80811","2",""
"80812","2","48295"
"80813","2","10008"
"80814","2","34622"
"80815","1","49207"
"80816","1","46089"
"80817","2","10352"
"80818","1","49725"
"80819","2","48694"
"80820","2","40623"
"80822","2","7697"
"80823","1","49727"
"80824","1","46556"
"80825","2","43702"
"80828","1","49736"
"80829","2","46556"
"80832","1","49564"
"80833","2","22277"
"80834","1","49739"
"80837","1","33500"
"80838","2","5224"
"80840","1","46825"
"80841","2","49692"
"80843","2","32056"
"80844","2","21890"
"80845","1","49748"
"80846","1","49749"
"80847","2","25619"
"80850","2","49751"
"80851","2","49751"
"80853","1","30938"
"80854","2","25596"
"80855","2","44395"
"80856","2","1386"
"80858","2","49757"
"80859","1","49759"
"80860","1","49761"
"80861","2","8514"
"80862","2","35236"
"80863","2","10352"
"80864","1","49762"
"80865","1","49580"
"80867","1","49765"
"80869","1","29586"
"80870","2","25103"
"80871","2","40623"
"80872","2","11141"
"80873","2","40623"
"80874","1","22241"
"80876","1","49767"
"80877","1","49743"
"80878","1","48898"
"80879","2","43702"
"80882","2","49776"
"80883","2","7328"
"80885","1","46672"
"80886","1","49779"
"80887","1","43447"
"80888","2","34445"
"80889","2","33466"
"80890","2","39101"
"80893","2","7191"
"80894","2","7191"
"80897","1","49288"
"80898","1","36451"
"427","2","282"
"428","2","120"
"429","1","10"
"430","2","229"
"431","1","204"
"432","2","259"
"433","1","283"
"434","2","6"
"435","2","119"
"436","2","6"
"437","1","286"
"438","2","165"
"439","2","267"
"440","2","159"
"441","2","202"
"442","2","165"
"443","1","100"
"444","2","10"
"445","1","289"
"446","2","289"
"447","2","291"
"448","2","267"
"449","2","10"
"450","2","292"
"453","1","204"
"454","2","51"
"455","1","8"
"456","2","279"
"457","2","247"
"458","2","279"
"459","2","292"
"460","2","194"
"462","2","288"
"463","2","259"
"464","1","290"
"465","1","107"
"466","2","35"
"467","2","283"
"468","2","202"
"469","2","196"
"112875","1","67570"
"112876","2","67570"
"112877","2","76008"
"112879","2","76008"
"112880","2","76008"
"112881","2","8240"
"112883","1","74119"
"112885","2","54823"
"112886","1","76017"
"112887","2","12670"
"112889","2","76020"
"112890","1","72278"
"112892","1","76025"
"112893","2","41117"
"112895","2","25563"
"112896","1","75888"
"112899","1","18613"
"112900","1","76032"
"112906","2","76032"
"112908","1","76043"
"112909","2","40457"
"112910","2","75266"
"112911","2","54823"
"112915","2","26037"
"112916","1","63392"
"112918","1","15791"
"112919","2","72219"
"112920","2","75055"
"112921","1","75033"
"112922","1","23408"
"112924","1","76054"
"112925","2","75055"
"112926","2","36797"
"112928","1","76059"
"112929","1","75341"
"112930","2","7697"
"112934","5","7804"
"112935","4","7804"
"112936","2","76046"
"112937","1","76063"
"112938","2","7804"
"112939","2","72423"
"112941","1","76066"
"112943","1","76067"
"112944","1","74040"
"112945","2","73971"
"112946","2","36097"
"112947","1","75341"
"112948","1","8280"
"112949","1","25159"
"112950","1","9880"
"112951","2","74629"
"112952","1","27364"
"112954","1","74267"
"112955","2","21890"
"112956","1","42552"
"112957","2","75055"
"112958","1","12670"
"112961","1","23917"
"112962","2","41153"
"112963","1","16928"
"112965","1","75983"
"112967","2","2497"
"112968","1","75648"
"112971","2","2497"
"112972","2","62256"
"112973","2","23432"
"112974","1","76085"
"112975","2","53904"
"112976","2","76087"
"112977","1","76088"
"112978","2","73951"
"112979","1","23408"
"112980","1","73951"
"112981","1","34327"
"112983","2","67831"
"112984","2",""
"26123","2","11701"
"26124","2","13327"
"26125","2","11701"
"26126","2","4307"
"26128","2","11686"
"26129","1","14669"
"26130","1","14698"
"26131","2","14698"
"26132","2","6588"
"26133","2","14524"
"26134","2","13085"
"26135","1","13821"
"26136","2","11686"
"26137","1","1167"
"26138","2","11686"
"26139","1","14493"
"26140","1","14698"
"26141","2","1705"
"26142","2",""
"26143","2",""
"26144","2",""
"26145","1","7514"
"26146","2","7514"
"26147","2","6618"
"26148","2","12825"
"26149","2","13964"
"26150","1","14569"
"26151","2","12233"
"26152","1","13895"
"26153","2","10703"
"26154","2","11686"
"26155","2","3505"
"26156","2","11686"
"26157","1","14520"
"26158","1","14702"
"26159","2","14703"
"26160","2","8390"
"26161","1","13702"
"26162","2","142"
"26163","1","14338"
"26164","2","4307"
"26165","1","10079"
"26166","2","1562"
"552","1","321"
"553","1","321"
"554","2","323"
"558","1","288"
"559","2","211"
"560","1","326"
"561","2","208"
"562","2","326"
"563","2","94"
"564","2","94"
"565","2","94"
"566","2","160"
"567","2","160"
"568","2","160"
"569","2","242"
"570","2","294"
"25954","1","13895"
"25955","1","13895"
"25956","2","1430"
"25957","1","14586"
"25958","2","7191"
"25959","2","1430"
"25960","2","1839"
"25961","2","14586"
"25962","2","1430"
"25963","1","13821"
"25964","2","10192"
"25965","2","8328"
"25966","2","13220"
"25967","2","1198"
"25968","2","10192"
"25969","2","7191"
"25970","2","5639"
"25972","2","8119"
"25973","1","12308"
"25975","2","4443"
"25978","2","14607"
"25979","2","14444"
"25980","1","12308"
"25981","1","1990"
"25982","1","7328"
"25983","1","5007"
"25985","2","14594"
"25986","2","4307"
"25987","2","4307"
"25988","5","-1"
"25989","4","7191"
"25990","1","14594"
"25991","2","13327"
"25992","2","11826"
"25993","2","14610"
"25994","1","12820"
"25995","1","4662"
"25996","2","14520"
"25997","1","5844"
"25998","2","8328"
"25999","2","14611"
"26000","2","9871"
"26001","2","142"
"26002","1","14342"
"26003","2","5224"
"26004","1","1251"
"26005","1","14603"
"26006","2","916"
"26007","1","14615"
"26008","2","5125"
"26010","1","14620"
"26011","2","13549"
"26012","2","13624"
"26013","1","12603"
"26014","2","7191"
"26016","2","2763"
"26017","1","13897"
"26018","1","7667"
"26019","2","9894"
"26020","2","3830"
"26021","2","3505"
"26022","2","11686"
"26023","2","7191"
"26026","1","6633"
"26027","2","11686"
"26028","1","14544"
"26029","2","986"
"26031","2","51"
"26032","2","7804"
"26033","1","14630"
"26034","2","7191"
"26035","2","11540"
"112758","1","59620"
"112760","1","49507"
"112761","1","75908"
"112764","1","60083"
"112766","2","24384"
"112767","2","18201"
"112769","2","10728"
"112771","2","65776"
"112772","1","75914"
"112773","2","32089"
"112774","2","73708"
"112776","2","21890"
"112777","2","1430"
"112779","1","75503"
"112781","2","1430"
"112782","1","75774"
"112783","2","23432"
"112784","2","14165"
"112785","1","75926"
"112786","2","7191"
"112787","2","69645"
"112788","2","1430"
"112789","1","59620"
"112791","2","35236"
"112792","2","54967"
"112793","2","23432"
"112795","1","75933"
"112796","1","18166"
"112798","1","75938"
"112799","2","22277"
"112800","5","22277"
"112801","4","22277"
"112802","2","72423"
"112803","1","75940"
"112804","2","39518"
"112805","1","75554"
"112806","2",""
"112807","1","75830"
"112808","2","75830"
"112812","1","75620"
"112813","2","30896"
"112816","2","45893"
"112817","1","75648"
"112818","1","73422"
"112821","2","75793"
"112822","2","68064"
"112823","1","73230"
"112824","2","74212"
"112825","2","75961"
"112827","2","10728"
"112828","2","71836"
"112829","2","49858"
"112830","2","74040"
"112831","2","74040"
"112832","1","66876"
"112834","2","49858"
"112835","2","1430"
"112838","2","75877"
"112839","2","74040"
"112840","1","74040"
"112841","1","75974"
"112842","2","51087"
"112844","1","36451"
"112846","2","5473"
"112847","2","1430"
"112848","1","15145"
"112849","1","59873"
"876","2","259"
"877","2","8"
"878","1","55"
"879","2","276"
"880","2","259"
"881","2","55"
"882","2","353"
"883","2","34"
"884","2","48"
"885","2","138"
"886","2","162"
"887","2","318"
"888","2","318"
"889","1","370"
"890","2","240"
"891","2","23"
"892","1","292"
"894","2","240"
"895","2","398"
"896","2",""
"898","2","395"
"899","2","240"
"900","2","400"
"901","2","386"
"902","2","353"
"903","2","47"
"904","2",""
"905","2",""
"906","2","318"
"907","2","395"
"908","1","402"
"909","1","374"
"910","1","389"
"911","2",""
"912","2","400"
"913","2","373"
"915","2","51"
"916","2","216"
"917","2","382"
"918","2","422"
"919","2",""
"920","2","47"
"921","2","23"
"922","1","47"
"923","2","47"
"924","2","433"
"925","2","393"
"926","2",""
"81108","1","32786"
"81109","2","48906"
"81111","5","11826"
"81112","4","11826"
"81115","1","45818"
"81116","2","49338"
"81118","1","30088"
"81119","1","49976"
"81120","2","12531"
"81121","1","49978"
"81123","2","12531"
"81124","2","9166"
"81126","2","42465"
"81127","2","2710"
"81128","2","31963"
"81129","2","49981"
"81130","1","49516"
"81131","2","39101"
"81133","2","48694"
"81134","2","26969"
"81135","2","48374"
"81137","2","27265"
"81141","2","49989"
"81144","1","13897"
"81145","2","49929"
"81146","2","43702"
"81147","2","49132"
"81149","2","49994"
"81152","1","40599"
"81153","1","49725"
"81154","2","1430"
"81155","1","49500"
"81156","2","43702"
"81159","2","29746"
"81160","1","49546"
"81162","2","49546"
